Row;Number of Positives;Number of Negatives;Number of True Positives;Number of False Positives;Number of False Negatives;Number of True Negatives;Pair counting cardinality P_1,1;Pair counting cardinality P_1,0;Pair counting cardinality P_0,1;Pair counting cardinality P_0,0;Precision;Negative Predictive Value;Recall;Specificity;Accuracy;Balanced Accuracy;Matthews Correlation Coefficient;Intersection over Union;Balanced Intersection over Union*;Segmentation Covering;Dice coefficient;F2-score;Cohen kappa;Global Consistency Error;Bidirectional Consistency Error;Mutual Information;Variation of Information;Pearson Correlation Coefficient;Normalized Variation of Information;Rand Index;Adjusted Rand Index;Average Hausdorff Distance;Surface Consistency Measure (a=0.5,k=3);Surface Consistency Measure (a=1,k=3);Surface Consistency Measure (a=2,k=3);Surface Consistency Measure (a=0.5,k=5);Surface Consistency Measure (a=1,k=5);Surface Consistency Measure (a=2,k=5);Surface Consistency Measure (a=0.5,k=7);Surface Consistency Measure (a=1,k=7);Surface Consistency Measure (a=2,k=7);Error Rate;Maximum Error Distance;Minimum Error Distance;Average Error Distance;Median Error Distance
Erosion 0.12;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Erosion 0.13;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Erosion 0.14;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Erosion 0.15;0;1;0;0;13380238;120837490;7.39036481210951e+15;0;1.61683437552262e+15;0;NaN;0.900309458374977;0;1;0.900309458374977;0.5;NaN;0;0.810557120839445;0.820495324928935;0;NaN;0;0;0.179504675071065;NaN;NaN;NaN;NaN;0.820495323591521;0;0.3360876;0.5314602;0.5302395;0.5169314;0.3333988;0.2668533;0.2368448;0.1785555;0.09518176;0.06243002;NaN;NaN;NaN;NaN;NaN
Dilation 0.01;14722415;119495313;13380238;1342177;0;119495313;7.22998095139311e+15;160383860716402;17958647698126;1.59887572782449e+15;0.908834454129978;1;1;0.988892710366625;0.990000002086163;0.994446355183313;0.948018864062929;0.908834454129978;0.980911659440839;0.980911659440839;0.952240203086876;0.980332491507929;0.946669767410447;0.0197778500813506;0.028866192726674;0.268340841415594;0.11100743185987;0.830532749978466;0.29262669604736;0.980200003941357;0.935018293743183;0.009999998;0.2689424;0.1192006;0.01798642;0.1192006;0.01798642;0.0003358126;0.0474267;0.002469301;4.172325e-07;0.00999999791383743;1;1;1;1
Dilation 0.02;16064593;118153135;13380238;2684355;0;118153135;7.07319985340658e+15;317164958702926;35917308776490;1.58091706674613e+15;0.832902395971065;1;1;0.977785412457673;0.979999996721745;0.988892706228837;0.902441030085375;0.832902395971065;0.963341946071856;0.963341946071856;0.908834423264307;0.961423669240501;0.897707117300726;0.0391114229091677;0.0557694735590558;0.247810418937236;0.172508400950038;0.745283416313582;0.410422738140308;0.960799993413687;0.875389496270795;0.02177866;0.2783783;0.1314588;0.02505183;0.1245732;0.0202949;0.0004817247;0.04981291;0.002800941;4.768372e-07;0.0200000032782555;2;1;1.08893072605133;1
Dilation 0.03;17406770;116810958;13380238;4026532;0;116810958;6.92002175177185e+15;470343060337656;53875956474616;1.562958419048e+15;0.768680116988965;1;1;0.966678122824299;0.969999998807907;0.98333906141215;0.862012907411052;0.768680116988965;0.9469395943819;0.9469395943819;0.869213273339196;0.943230490329296;0.852596682953467;0.0580006896741982;0.0810610941002052;0.231676030241676;0.224267225796311;0.678931856518899;0.491875299889568;0.941799997325242;0.820482874780867;0.03824593;0.2981116;0.1570871;0.03983873;0.1358023;0.0251224;0.0007838011;0.05480349;0.0034886;5.245209e-06;0.0300000011920929;2;1;1.27486062049866;1
Dilation 0.04;18748947;115468781;13380238;5368709;0;115468781;6.77044652833578e+15;619918283773730;71834604172742;1.54499977134988e+15;0.713652772073013;1;1;0.955570833190924;0.96000000089407;0.977785416595462;0.825800081144839;0.713652772073013;0.931453890649204;0.931453890649204;0.832902421894611;0.925713069005396;0.810901022557212;0.0764456649465802;0.104991775191445;0.21816778889543;0.269887020004849;0.624466899048434;0.552985064552439;0.923200001072883;0.769763100859835;0.05752293;0.3163004;0.1843225;0.06622785;0.1469117;0.03136551;0.001568615;0.05995023;0.004415691;3.522635e-05;0.0399999991059303;3;1;1.43806838989258;1.41421353816986
Dilation 0.05;20091124;114126604;13380238;6710886;0;114126604;6.62447418309836e+15;765890629011144;89793251870868;1.52704112365175e+15;0.665977572981979;1;1;0.94446354355755;0.950000002980232;0.972231771778775;0.793089867863924;0.665977572981979;0.916701126315901;0.916701126315901;0.79950364732693;0.90883444178371;0.772246538596943;0.0944463487263136;0.127745225390645;0.206469781458526;0.31105362610734;0.578411482506342;0.601042622536357;0.905000004656613;0.722773012354519;0.08363336;0.3434087;0.2287214;0.1190335;0.1642675;0.04256082;0.003275812;0.06819594;0.006108522;2.473593e-05;0.0499999970197678;3;1;1.67266166210175;1.41421353816986
Dilation 0.06;21433302;112784426;13380238;8053064;0;112784426;6.48210461132824e+15;908260200781264;107751912949232;1.50908246257339e+15;0.624273292094704;1;1;0.933356245648598;0.939999997615814;0.966678122824299;0.763327830075783;0.624273292094704;0.902543598601748;0.902543598601748;0.768680116988965;0.892560280834761;0.736312188688332;0.112002753928421;0.149459152942487;0.196116774959074;0.348744093402375;0.538679225542534;0.640060818555657;0.887199994963408;0.67911979398216;0.1097488;0.3614914;0.2583402;0.1542694;0.1758463;0.05003166;0.00441426;0.07369828;0.007238805;8.159876e-05;0.0600000023841858;3;1;1.82914066314697;1.73205077648163
